subject,date,day,position,favorite,evaluation,session,tempo,ratio,time
9,10_4_20,4,1,0,-1.0,C,33.929925645482676,1.083246548769613,180
9,10_4_20,4,1,0,-1.0,C,34.584425321261435,1.1973078973609759,190
9,10_4_20,4,1,0,-1.0,C,34.581563017044694,1.2273595040399685,200
9,10_4_20,4,1,0,-1.0,C,34.28716322454929,1.1449441101183355,210
9,10_4_20,4,1,0,-1.0,C,35.56641758307313,1.0515609624732225,220
9,10_4_20,4,1,0,-1.0,C,35.981430757300515,1.1218135848645743,230
9,10_4_20,4,1,0,-1.0,C,33.64357095634266,1.189167018034562,240
9,10_4_20,4,1,0,-1.0,C,33.67658677341121,1.0321544015915918,250
9,10_4_20,4,1,0,-1.0,C,33.957416857496945,1.189639685281003,260
9,10_4_20,4,1,0,-1.0,C,35.68951221251063,1.1811177098684857,270
9,10_4_20,4,1,0,-1.0,C,36.04230587751445,1.0845963616036924,280
9,10_4_20,4,1,0,-1.0,C,35.47159109169226,1.0673575892675617,290
9,10_4_20,4,1,0,-1.0,C,32.14938279658921,1.0499284782590466,300
9,10_4_20,4,1,0,-1.0,C,29.89182938579928,1.210157604990415,310
9,10_4_20,4,1,0,-1.0,C,29.497583043097965,1.2944327662938593,320
9,10_4_20,4,1,0,-1.0,C,29.70275388744376,1.0544132926980736,330
9,10_4_20,4,1,0,-1.0,C,28.65033392702604,1.0383000903776158,340
9,10_4_20,4,1,0,-1.0,C,27.651938472244215,1.1225187274928552,350
9,10_4_20,4,1,0,-1.0,C,27.32423983759819,1.1197398468873305,360
9,10_4_20,4,1,0,-1.0,C,28.004125158469662,1.1452794609036663,370
9,10_4_20,4,1,0,-1.0,C,27.624137065241523,1.059321500389979,380
9,10_4_20,4,1,0,-1.0,C,26.969651884010172,1.1095821223947175,390
9,10_4_20,4,1,0,-1.0,C,27.214569231376657,1.22547072977985,400
9,10_4_20,4,1,0,-1.0,C,24.549051544484044,1.2613580453438553,410
9,10_4_20,4,1,0,-1.0,C,23.292761336717707,1.1192762948825385,420
9,10_4_20,4,1,0,-1.0,C,22.707192404210836,1.0358754617873827,430
9,10_4_20,4,1,0,-1.0,C,23.414642052165295,1.1107828013751617,440
9,10_4_20,4,1,0,-1.0,C,25.28786747354847,1.0964318903194523,450
9,10_4_20,4,1,0,-1.0,C,32.503759886796956,1.079213703147141,460
9,10_4_20,4,1,0,-1.0,C,26.8903047221369,1.0669367492670028,470
9,10_6_20,5,1,0,-1.0,C,21.06229901653665,1.0437970268920558,0
9,10_6_20,5,1,0,-1.0,C,21.06229901653665,1.0437970268920558,10
9,10_6_20,5,1,0,-1.0,C,22.253325300440732,1.041461411894316,20
9,10_6_20,5,1,0,-1.0,C,25.296778515016456,1.0379707521087027,30
9,10_6_20,5,1,0,-1.0,C,27.60590259362071,1.158431885702016,40
9,10_6_20,5,1,0,-1.0,C,23.521769403209962,1.1546233130525938,50
9,10_6_20,5,1,0,-1.0,C,21.121561917687547,1.0790807097672275,60
9,10_6_20,5,1,0,-1.0,C,20.02739891563523,1.0041054737164379,70
9,10_6_20,5,1,0,-1.0,C,19.958921920498696,1.06487213120456,80
9,10_6_20,5,1,0,-1.0,C,19.514273170008234,1.1587334896388535,90
9,10_6_20,5,1,0,-1.0,C,19.84517671054662,1.1760237915050806,100
9,10_6_20,5,1,0,-1.0,C,20.29360008603809,1.2062522897856647,110
9,10_6_20,5,1,0,-1.0,C,20.87156057954431,1.2227297083451358,120
9,10_6_20,5,1,0,-1.0,C,21.915919470624114,1.1571639351673308,130
9,10_6_20,5,1,0,-1.0,C,22.749327627292118,1.145036083993973,140
9,10_6_20,5,1,0,-1.0,C,22.74025938772709,1.2112405699404807,150
9,10_6_20,5,1,0,-1.0,C,23.027765195918708,1.1920659551668646,160
9,10_6_20,5,1,0,-1.0,C,24.205149300974025,1.1292412649438246,170
9,10_6_20,5,1,0,-1.0,C,24.71454981391359,1.1459018631819644,180
9,10_6_20,5,1,0,-1.0,C,23.706321712688162,1.2705665014011085,190
9,10_6_20,5,1,0,-1.0,C,23.629103407574515,1.1974568016764675,200
9,10_6_20,5,1,0,-1.0,C,25.50477640646473,1.14215489083836,210
9,10_6_20,5,1,0,-1.0,C,24.77194397502707,1.1261478892361343,220
9,10_6_20,5,1,0,-1.0,C,24.202306885040887,1.182303262346586,230
9,10_6_20,5,1,0,-1.0,C,24.22224854341511,1.2145611607446565,240
9,10_6_20,5,1,0,-1.0,C,24.5469771137316,1.1294330770698608,250
9,10_6_20,5,1,0,-1.0,C,25.62003923855781,1.1585358848349585,260
9,10_6_20,5,1,0,-1.0,C,25.721531780668176,1.187648025940915,270
9,10_6_20,5,1,0,-1.0,C,26.185214786094036,1.1702187905741694,280
9,10_6_20,5,1,0,-1.0,C,25.514146496053126,1.3716029437653035,290
9,10_6_20,5,1,0,-1.0,C,26.118717526878083,1.236934629318938,300
9,10_6_20,5,1,0,-1.0,C,24.91237666817457,0.9795095859410382,310
9,10_6_20,5,1,0,-1.0,C,23.499916777060104,1.0379449877070421,320
9,10_6_20,5,1,0,-1.0,C,22.49253400202543,1.0764144056123925,330
9,10_6_20,5,1,0,-1.0,C,22.815703028723124,1.104350199010562,340
9,10_6_20,5,1,0,-1.0,C,27.069960900693363,1.126851544398874,350
9,10_6_20,5,1,0,-1.0,C,25.234479317957586,1.1755398708540936,360
9,10_6_20,5,1,0,-1.0,C,32.21033751936481,1.150949166994903,370
9,10_6_20,5,1,0,-1.0,C,26.54395077702112,1.3525641256289274,380
9,10_6_20,5,1,0,-1.0,C,23.808930712352804,1.221828462395789,390
9,10_6_20,5,1,0,-1.0,C,23.538169828408385,1.1446290697773205,400
9,10_6_20,5,1,0,-1.0,C,23.708931265132872,1.1612423313770746,410
9,10_6_20,5,1,0,-1.0,C,22.465045748025403,1.1463651775136907,420
9,10_6_20,5,1,0,-1.0,C,20.841092587063645,1.2664994965758143,430
9,10_6_20,5,1,0,-1.0,C,20.297566826140812,1.2106374923959515,440
9,10_6_20,5,1,0,-1.0,C,20.059835288455528,1.1828650449589235,450
9,10_6_20,5,1,0,-1.0,C,20.476984749688793,1.1903246542690984,460
9,10_6_20,5,1,0,-1.0,C,22.033563857577445,1.2163272476434694,470
9,10_6_20,5,2,0,2.33,A,21.268082576824334,1.0087984974791575,0
9,10_6_20,5,2,0,2.33,A,21.268082576824334,1.0087984974791575,10
9,10_6_20,5,2,0,2.33,A,22.695964409825766,1.0418629742038137,20
9,10_6_20,5,2,0,2.33,A,23.15990694936323,1.1563185343794267,30
9,10_6_20,5,2,0,2.33,A,24.677772532128383,1.1299824122951088,40
9,10_6_20,5,2,0,2.33,A,24.05628614418017,1.078130208448763,50
9,10_6_20,5,2,0,2.33,A,24.950769214093985,1.2029479925946598,60
9,10_6_20,5,2,0,2.33,A,22.867306648898552,1.2993660791070174,70
9,10_6_20,5,2,0,2.33,A,21.720802043112577,1.1259124870113861,80
9,10_6_20,5,2,0,2.33,A,21.36699679766375,0.9515197910711867,90
9,10_6_20,5,2,0,2.33,A,21.930789588904595,1.025318896272315,100
9,10_6_20,5,2,0,2.33,A,21.318025909283282,1.2120836969070365,110
9,10_6_20,5,2,0,2.33,A,20.385261177676824,1.3298036536462245,120
9,10_6_20,5,2,0,2.33,A,19.876920012253763,1.3139783128152684,130
9,10_6_20,5,2,0,2.33,A,19.58001902822645,1.3477008523428036,140
9,10_6_20,5,2,0,2.33,A,19.470925915660384,1.4402596487976103,150
9,10_6_20,5,2,0,2.33,A,19.469702096130355,1.3260333655434942,160
9,10_6_20,5,2,0,2.33,A,19.12410030561541,1.3521255073903944,170
9,10_6_20,5,2,0,2.33,A,18.803144268328467,1.5056092052594077,180
9,10_6_20,5,2,0,2.33,A,18.61978274326866,1.4706330772033365,190
9,10_6_20,5,2,0,2.33,A,18.845981958859813,1.3304515620269506,200
9,10_6_20,5,2,0,2.33,A,19.784594648766195,1.154473715157021,210
9,10_6_20,5,2,0,2.33,A,20.09727630881074,1.203611294594523,220
9,10_6_20,5,2,0,2.33,A,19.94406300779117,1.2859134104502978,230
9,10_6_20,5,2,0,2.33,A,19.625544993409203,1.2386159730274962,240
9,10_6_20,5,2,0,2.33,A,19.327810894662083,1.2333775118769768,250
9,10_6_20,5,2,0,2.33,A,19.578582680978005,1.204660946966566,260
9,10_6_20,5,2,0,2.33,A,20.374312845696984,1.2836564058097502,270
9,10_6_20,5,2,0,2.33,A,20.756721868709008,1.2244819853362183,280
9,10_6_20,5,2,0,2.33,A,25.778241784141073,1.0867214583543217,290
9,10_6_20,5,2,0,2.33,A,28.146636205171397,1.237645016172329,300
9,10_6_20,5,2,0,2.33,A,25.88431478742064,1.183565439063809,310
9,10_6_20,5,2,0,2.33,A,23.731485615768207,1.2345044826473188,320
9,10_6_20,5,2,0,2.33,A,21.145257869833056,1.2681685062607413,330
9,10_6_20,5,2,0,2.33,A,19.784741606767344,1.302625277735626,340
9,10_6_20,5,2,0,2.33,A,18.26815033280351,1.3368275060658243,350
9,10_6_20,5,2,0,2.33,A,16.91768533741114,1.3528525221376062,360
9,10_6_20,5,2,0,2.33,A,16.059268222185636,1.3220357250868349,370
9,10_6_20,5,2,0,2.33,A,21.069024709010986,1.0397491398742722,380
9,10_6_20,5,2,0,2.33,A,26.84901282364927,1.0982475052154699,390
9,10_6_20,5,2,0,2.33,A,24.65349232991077,1.4251218969002202,400
9,10_6_20,5,2,0,2.33,A,21.085254991108364,1.3145867970979621,410
9,10_6_20,5,2,0,2.33,A,19.73486999736139,1.145011186691897,420
9,10_6_20,5,2,0,2.33,A,18.988454099937332,1.3207690379530386,430
9,10_6_20,5,2,0,2.33,A,17.52537357370061,1.4380035704342553,440
9,10_6_20,5,2,0,2.33,A,20.97065257121888,1.0600819891365534,450
9,10_6_20,5,2,0,2.33,A,27.523347298451352,0.9638886244823872,460
9,10_6_20,5,2,0,2.33,A,22.2104261350692,1.1935026048610313,470
9,10_6_20,5,3,1,3.0,B,20.251847261742352,1.0036603659897179,0
9,10_6_20,5,3,1,3.0,B,20.251847261742352,1.0036603659897179,10
9,10_6_20,5,3,1,3.0,B,20.251847261742352,1.0036603659897179,20
9,10_6_20,5,3,1,3.0,B,21.982116734392896,0.951487004070683,30
9,10_6_20,5,3,1,3.0,B,23.279703781623137,0.9462709921286598,40
9,10_6_20,5,3,1,3.0,B,25.347232675581743,0.982491309946089,50
9,10_6_20,5,3,1,3.0,B,26.768341595836503,1.0188421115428508,60
9,10_6_20,5,3,1,3.0,B,24.83031209330661,0.9293937384868316,70
9,10_6_20,5,3,1,3.0,B,24.965090894128675,0.8846840949858492,80
9,10_6_20,5,3,1,3.0,B,24.545332965496616,0.9294903807665622,90
9,10_6_20,5,3,1,3.0,B,24.08314502980059,0.9318848506570284,100
9,10_6_20,5,3,1,3.0,B,22.112274501793127,0.9150184332229606,110
9,10_6_20,5,3,1,3.0,B,21.54505327855315,0.871710806596314,120
9,10_6_20,5,3,1,3.0,B,21.05808058946854,0.864557486844721,130
9,10_6_20,5,3,1,3.0,B,20.928916546360693,0.9384590322020356,140
9,10_6_20,5,3,1,3.0,B,21.098040621480386,0.8802620997110615,150
9,10_6_20,5,3,1,3.0,B,21.45095894261375,0.8486218832057136,160
9,10_6_20,5,3,1,3.0,B,21.40930885040917,0.9367270416461051,170
9,10_6_20,5,3,1,3.0,B,21.359411095926728,0.9583436316228223,180
9,10_6_20,5,3,1,3.0,B,21.693041859444474,0.8838575146816323,190
9,10_6_20,5,3,1,3.0,B,22.568811170088075,0.8817864120017892,200
9,10_6_20,5,3,1,3.0,B,22.789157553142747,0.9486877061172965,210
9,10_6_20,5,3,1,3.0,B,22.501607446256724,0.9681594101927761,220
9,10_6_20,5,3,1,3.0,B,23.812648053797556,0.9869144793912603,230
9,10_6_20,5,3,1,3.0,B,24.325540288405183,0.9873512426637715,240
9,10_6_20,5,3,1,3.0,B,23.20084840573541,0.988119101369422,250
9,10_6_20,5,3,1,3.0,B,22.200432216130864,0.9936237322575855,260
9,10_6_20,5,3,1,3.0,B,22.253153089358186,0.9478359384664051,270
9,10_6_20,5,3,1,3.0,B,22.754960473127078,0.9196072265391799,280
9,10_6_20,5,3,1,3.0,B,22.919234394004008,0.9874172876584191,290
9,10_6_20,5,3,1,3.0,B,23.108727197363297,1.0368314696610712,300
9,10_6_20,5,3,1,3.0,B,21.767194593795296,1.0855204341839655,310
9,10_6_20,5,3,1,3.0,B,19.978471630168112,1.0322419478293643,320
9,10_6_20,5,3,1,3.0,B,19.23887848692288,0.9721439449383408,330
9,10_6_20,5,3,1,3.0,B,17.838101738302633,0.9398353708826591,340
9,10_6_20,5,3,1,3.0,B,16.21557707983841,1.0069043910915605,350
9,10_6_20,5,3,1,3.0,B,16.222341760524024,0.977117962976334,360
9,10_6_20,5,3,1,3.0,B,18.5355786026138,1.005759650083317,370
9,10_6_20,5,3,1,3.0,B,20.98939265541048,0.9922921898480535,380
9,10_6_20,5,3,1,3.0,B,20.811587604263508,0.9279905456595476,390
9,10_6_20,5,3,1,3.0,B,20.514989624124606,0.8977086096389223,400
9,10_6_20,5,3,1,3.0,B,18.812730067811778,0.8759780753347535,410
9,10_6_20,5,3,1,3.0,B,16.782228216444427,0.8414840229699699,420
9,10_6_20,5,3,1,3.0,B,16.224132344836196,0.8743030420102935,430
9,10_6_20,5,3,1,3.0,B,15.965422088704779,0.8887223851163386,440
9,10_6_20,5,3,1,3.0,B,16.4703529322137,0.9059394429479048,450
9,10_6_20,5,3,1,3.0,B,16.49835272653653,0.9710665114146676,460
9,10_6_20,5,3,1,3.0,B,17.57865027429355,1.061462519041461,470
9,10_8_20,6,1,0,2.0,D,17.11644965854981,1.1905732061886913,0
9,10_8_20,6,1,0,2.0,D,17.11644965854981,1.1905732061886913,10
9,10_8_20,6,1,0,2.0,D,17.11644965854981,1.1905732061886913,20
9,10_8_20,6,1,0,2.0,D,19.170948769212515,1.095420488973187,30
9,10_8_20,6,1,0,2.0,D,19.552645441139425,1.0284577990397252,40
9,10_8_20,6,1,0,2.0,D,20.289721820490414,0.9856340020051229,50
9,10_8_20,6,1,0,2.0,D,20.5714440545216,0.9938602619417629,60
9,10_8_20,6,1,0,2.0,D,20.768818541564766,1.0193633266012327,70
9,10_8_20,6,1,0,2.0,D,19.65035793024997,1.1381575973452147,80
9,10_8_20,6,1,0,2.0,D,18.98114736421125,1.1950746268261254,90
9,10_8_20,6,1,0,2.0,D,19.732650568789886,1.0990208069613059,100
9,10_8_20,6,1,0,2.0,D,20.618090878566743,1.1106654055298972,110
9,10_8_20,6,1,0,2.0,D,19.883915132170507,1.1102316905276477,120
9,10_8_20,6,1,0,2.0,D,18.448504926065056,1.1220031364863403,130
9,10_8_20,6,1,0,2.0,D,18.89526704603901,1.1086922691529617,140
9,10_8_20,6,1,0,2.0,D,20.82896112370821,1.0852722250805389,150
9,10_8_20,6,1,0,2.0,D,21.20400413883653,1.1794525072732926,160
9,10_8_20,6,1,0,2.0,D,20.650886606721688,1.1192988695555564,170
9,10_8_20,6,1,0,2.0,D,21.265857984445667,1.085164457796412,180
9,10_8_20,6,1,0,2.0,D,21.96571770059474,1.1826355703160676,190
9,10_8_20,6,1,0,2.0,D,21.856849388815355,1.1505379054832472,200
9,10_8_20,6,1,0,2.0,D,20.315186401067177,1.1880531079283392,210
9,10_8_20,6,1,0,2.0,D,20.886235435283833,1.207826358950253,220
9,10_8_20,6,1,0,2.0,D,22.079447031423864,1.202243351409113,230
9,10_8_20,6,1,0,2.0,D,21.037407765930933,1.2440457016666187,240
9,10_8_20,6,1,0,2.0,D,20.76235719828474,1.2243900205504876,250
9,10_8_20,6,1,0,2.0,D,21.08546304978075,1.1447953879934674,260
9,10_8_20,6,1,0,2.0,D,20.787172716121074,1.16071672513049,270
9,10_8_20,6,1,0,2.0,D,20.51857768565075,1.1285485428396607,280
9,10_8_20,6,1,0,2.0,D,18.318921199221986,1.060853658359574,290
9,10_8_20,6,1,0,2.0,D,18.54572751669673,1.0087555211009762,300
9,10_8_20,6,1,0,2.0,D,19.081974161136046,1.0112249988699684,310
9,10_8_20,6,1,0,2.0,D,19.733442882496202,1.093874990913946,320
9,10_8_20,6,1,0,2.0,D,22.58851630408233,1.1740418442726117,330
9,10_8_20,6,1,0,2.0,D,24.705954484611034,1.196514336514795,340
9,10_8_20,6,1,0,2.0,D,23.703592988464152,1.1607994714426513,350
9,10_8_20,6,1,0,2.0,D,21.327382849827973,1.137258246074656,360
9,10_8_20,6,1,0,2.0,D,19.961669503636244,1.1739645160919425,370
9,10_8_20,6,1,0,2.0,D,20.18568959228028,1.1952336230238874,380
9,10_8_20,6,1,0,2.0,D,20.26687087945694,1.125354291736428,390
9,10_8_20,6,1,0,2.0,D,20.487860090460707,1.1024350067240618,400
9,10_8_20,6,1,0,2.0,D,20.839381757907436,1.0966835289975592,410
9,10_8_20,6,1,0,2.0,D,21.378167173312995,1.1188221730963253,420
9,10_8_20,6,1,0,2.0,D,19.846372252388758,1.1389775270677303,430
9,10_8_20,6,1,0,2.0,D,19.081388794415897,1.1350107545999097,440
9,10_8_20,6,1,0,2.0,D,19.401908945912254,1.0302064174941585,450
9,10_8_20,6,1,0,2.0,D,21.052779057656256,1.0651165409764878,460
9,10_8_20,6,1,0,2.0,D,20.17233134551415,1.0892992192395285,470
10,9_1_20,1,1,1,2.0,A,8.778012957382481,1.1818816864797925,0
10,9_1_20,1,1,1,2.0,A,8.778012957382481,1.1818816864797925,10
10,9_1_20,1,1,1,2.0,A,8.778012957382481,1.1818816864797925,20
10,9_1_20,1,1,1,2.0,A,8.778012957382481,1.1818816864797925,30
10,9_1_20,1,1,1,2.0,A,8.83063167965824,1.1818816864797925,40
10,9_1_20,1,1,1,2.0,A,8.986285082617139,1.22691589803769,50
10,9_1_20,1,1,1,2.0,A,8.811310323536881,1.2506678434604634,60
10,9_1_20,1,1,1,2.0,A,8.66988885727692,1.2527663385069996,70
10,9_1_20,1,1,1,2.0,A,8.279780812545855,1.2966313345751146,80
10,9_1_20,1,1,1,2.0,A,7.80819491668951,1.3531984205282248,90
10,9_1_20,1,1,1,2.0,A,7.588867704019245,1.4214464442701256,100
10,9_1_20,1,1,1,2.0,A,7.2628467776321965,1.4791116782862075,110
10,9_1_20,1,1,1,2.0,A,6.996966635832809,1.5572065886785722,120
10,9_1_20,1,1,1,2.0,A,6.841211278901472,1.590725939168968,130
10,9_1_20,1,1,1,2.0,A,6.735796809942738,1.6122911136181843,140
10,9_1_20,1,1,1,2.0,A,6.599631596126969,1.6167575186718641,150
10,9_1_20,1,1,1,2.0,A,6.530509280386538,1.6469489198846077,160
10,9_1_20,1,1,1,2.0,A,6.436965056527246,1.636653879422247,170
10,9_1_20,1,1,1,2.0,A,6.318453370053925,1.6406254486547494,180
10,9_1_20,1,1,1,2.0,A,6.203373444501532,1.6519731543866247,190
10,9_1_20,1,1,1,2.0,A,6.105070567504463,1.6374561510708854,200
10,9_1_20,1,1,1,2.0,A,6.022695009754915,1.634043239607738,210
10,9_1_20,1,1,1,2.0,A,5.989119620505314,1.62199205734904,220
10,9_1_20,1,1,1,2.0,A,5.901201221291103,1.6175526447217046,230
10,9_1_20,1,1,1,2.0,A,5.773149836002101,1.623492798229565,240
10,9_1_20,1,1,1,2.0,A,5.6389690116253615,1.6302826072354473,250
10,9_1_20,1,1,1,2.0,A,5.477813715421018,1.6325721992151465,260
10,9_1_20,1,1,1,2.0,A,5.302598462492161,1.6417720788405545,270
10,9_1_20,1,1,1,2.0,A,5.107672211906851,1.642152672137957,280
10,9_1_20,1,1,1,2.0,A,4.989064361271194,1.646949236034522,290
10,9_1_20,1,1,1,2.0,A,4.897442858604548,1.6647200033051013,300
10,9_1_20,1,1,1,2.0,A,4.805049815244591,1.6621711423022394,310
10,9_1_20,1,1,1,2.0,A,4.756171123045493,1.6185303588275808,320
10,9_1_20,1,1,1,2.0,A,4.8979338221684685,1.572740906003843,330
10,9_1_20,1,1,1,2.0,A,5.187167088874466,1.525245734986183,340
10,9_1_20,1,1,1,2.0,A,5.34821822579781,1.500471952505807,350
10,9_1_20,1,1,1,2.0,A,5.526877610747434,1.4962107934609883,360
10,9_1_20,1,1,1,2.0,A,5.792606148266628,1.4737894305232888,370
10,9_1_20,1,1,1,2.0,A,5.785007956934477,1.4364862195832022,380
10,9_1_20,1,1,1,2.0,A,5.7540031528937945,1.4287213839745128,390
10,9_1_20,1,1,1,2.0,A,5.600650741637397,1.4278478720079204,400
10,9_1_20,1,1,1,2.0,A,5.3000881596817715,1.4989534347238713,410
10,9_1_20,1,1,1,2.0,A,5.151422901257982,1.5618878359543085,420
10,9_1_20,1,1,1,2.0,A,5.020408634841748,1.6126428434341329,430
10,9_1_20,1,1,1,2.0,A,4.865226973189575,1.6421176003565539,440
10,9_1_20,1,1,1,2.0,A,4.708207361695082,1.6421176003565539,450
10,9_1_20,1,1,1,2.0,A,4.653602027730291,1.6421176003565539,460
10,9_1_20,1,1,1,2.0,A,4.753742248721633,1.6421176003565539,470
10,9_1_20,1,2,1,2.0,B,7.162538265568809,1.466984546802679,0
10,9_1_20,1,2,1,2.0,B,7.162538265568809,1.466984546802679,10
10,9_1_20,1,2,1,2.0,B,7.162538265568809,1.466984546802679,20
10,9_1_20,1,2,1,2.0,B,7.162538265568809,1.466984546802679,30
10,9_1_20,1,2,1,2.0,B,7.11632175974502,1.466984546802679,40
10,9_1_20,1,2,1,2.0,B,6.960619450155125,1.466984546802679,50
10,9_1_20,1,2,1,2.0,B,6.705602551123471,1.3545889741588562,60
10,9_1_20,1,2,1,2.0,B,6.472500347485864,1.2543738882541293,70
10,9_1_20,1,2,1,2.0,B,6.416656208770939,1.2146008991757797,80
10,9_1_20,1,2,1,2.0,B,6.3733715749174635,1.1740427728793386,90
10,9_1_20,1,2,1,2.0,B,6.331885396214213,1.1930096126604461,100
10,9_1_20,1,2,1,2.0,B,6.35429672967695,1.1784725914188203,110
10,9_1_20,1,2,1,2.0,B,6.276082416640243,1.165667145783244,120
10,9_1_20,1,2,1,2.0,B,6.125166272472058,1.2973379166290018,130
10,9_1_20,1,2,1,2.0,B,5.841930842414371,1.2892275518936438,140
10,9_1_20,1,2,1,2.0,B,5.648907969444514,1.2788300807136874,150
10,9_1_20,1,2,1,2.0,B,5.565388300281803,1.2700806160150617,160
10,9_1_20,1,2,1,2.0,B,5.452922083960492,1.2113616010996293,170
10,9_1_20,1,2,1,2.0,B,5.456659908021274,1.1838164946923997,180
10,9_1_20,1,2,1,2.0,B,5.780762447036142,1.183079346982664,190
10,9_1_20,1,2,1,2.0,B,5.973394007145727,1.12260428305627,200
10,9_1_20,1,2,1,2.0,B,5.997715129768128,1.1346846779765538,210
10,9_1_20,1,2,1,2.0,B,5.885039668902037,1.1866149045230994,220
10,9_1_20,1,2,1,2.0,B,5.752489580727957,1.1911973267117442,230
10,9_1_20,1,2,1,2.0,B,5.700674961608992,1.2075954704244345,240
10,9_1_20,1,2,1,2.0,B,5.581301827794265,1.24700340805356,250
10,9_1_20,1,2,1,2.0,B,5.504316042281377,1.2117203248070993,260
10,9_1_20,1,2,1,2.0,B,5.561896632645402,1.1900913453775357,270
10,9_1_20,1,2,1,2.0,B,5.658347551749216,1.2003676366137288,280
10,9_1_20,1,2,1,2.0,B,5.785858861788871,1.1020614937354432,290
10,9_1_20,1,2,1,2.0,B,5.810634506139894,1.08568293822765,300
10,9_1_20,1,2,1,2.0,B,5.915055140911115,1.144532312606732,310
10,9_1_20,1,2,1,2.0,B,5.972746899673307,1.095353292944664,320
10,9_1_20,1,2,1,2.0,B,5.951178071593429,1.1468818017916405,330
10,9_1_20,1,2,1,2.0,B,5.878868629207836,1.1691806861260465,340
10,9_1_20,1,2,1,2.0,B,5.945722967930221,1.1786629210892736,350
10,9_1_20,1,2,1,2.0,B,6.006869288365661,1.2657164931778606,360
10,9_1_20,1,2,1,2.0,B,6.017798813843085,1.2712445196042117,370
10,9_1_20,1,2,1,2.0,B,6.24734279899226,1.242654023107276,380
10,9_1_20,1,2,1,2.0,B,6.20619029442347,1.2412654168771755,390
10,9_1_20,1,2,1,2.0,B,6.133982264631365,1.2144295971158765,400
10,9_1_20,1,2,1,2.0,B,6.216348552583223,1.1838482292156705,410
10,9_1_20,1,2,1,2.0,B,6.127977650022918,1.1613815414598372,420
10,9_1_20,1,2,1,2.0,B,6.005077477687204,1.1577397709184425,430
10,9_1_20,1,2,1,2.0,B,5.847942310645469,1.1490637111678401,440
10,9_1_20,1,2,1,2.0,B,5.821389200090877,1.1255729670859091,450
10,9_1_20,1,2,1,2.0,B,5.668771973430613,1.1255729670859091,460
10,9_1_20,1,2,1,2.0,B,5.810837345707683,1.1255729670859091,470
10,9_1_20,1,3,0,0.5,C,7.420943236348011,1.2748447509424932,0
10,9_1_20,1,3,0,0.5,C,7.420943236348011,1.2748447509424932,10
10,9_1_20,1,3,0,0.5,C,7.420943236348011,1.2748447509424932,20
10,9_1_20,1,3,0,0.5,C,7.420943236348011,1.2748447509424932,30
10,9_1_20,1,3,0,0.5,C,7.420943236348011,1.2748447509424932,40
10,9_1_20,1,3,0,0.5,C,7.46687542168852,1.2748447509424932,50
10,9_1_20,1,3,0,0.5,C,7.844170800841851,1.2708919490832273,60
10,9_1_20,1,3,0,0.5,C,8.394284166927426,1.23597507301085,70
10,9_1_20,1,3,0,0.5,C,8.52133197754617,1.177860996647058,80
10,9_1_20,1,3,0,0.5,C,8.618204325501235,1.116095303985873,90
10,9_1_20,1,3,0,0.5,C,8.558523634703702,1.0663383066783225,100
10,9_1_20,1,3,0,0.5,C,8.35436931135851,1.0686052958864831,110
10,9_1_20,1,3,0,0.5,C,8.103336918142645,1.0790902378888552,120
10,9_1_20,1,3,0,0.5,C,8.326273878147115,1.126487265487041,130
10,9_1_20,1,3,0,0.5,C,8.537400416167296,1.161176128724745,140
10,9_1_20,1,3,0,0.5,C,8.730001685709013,1.2360713235498981,150
10,9_1_20,1,3,0,0.5,C,9.057806270517977,1.2964423099755518,160
10,9_1_20,1,3,0,0.5,C,9.20785361873492,1.2904501447958616,170
10,9_1_20,1,3,0,0.5,C,9.333865755326281,1.336836020240113,180
10,9_1_20,1,3,0,0.5,C,9.356450952569515,1.3803425728992313,190
10,9_1_20,1,3,0,0.5,C,9.290467284257659,1.406318744963701,200
10,9_1_20,1,3,0,0.5,C,9.284884436797501,1.4374165356645858,210
10,9_1_20,1,3,0,0.5,C,9.191969298718735,1.5174352112539784,220
10,9_1_20,1,3,0,0.5,C,9.086141006137803,1.5048887478378214,230
10,9_1_20,1,3,0,0.5,C,8.995956761990076,1.487657292448294,240
10,9_1_20,1,3,0,0.5,C,8.807237589954896,1.4923738606891113,250
10,9_1_20,1,3,0,0.5,C,8.626927012744376,1.4815663612891985,260
10,9_1_20,1,3,0,0.5,C,8.48594181933003,1.4404178890717163,270
10,9_1_20,1,3,0,0.5,C,8.500855470958987,1.4279740323216583,280
10,9_1_20,1,3,0,0.5,C,8.402507800464202,1.443621688265513,290
10,9_1_20,1,3,0,0.5,C,8.4383276441528,1.4725465060154133,300
10,9_1_20,1,3,0,0.5,C,8.340336582010956,1.5117371252500837,310
10,9_1_20,1,3,0,0.5,C,8.156527723502116,1.4833573999484628,320
10,9_1_20,1,3,0,0.5,C,8.048909246148156,1.4663282288739299,330
10,9_1_20,1,3,0,0.5,C,7.9012208154006105,1.4452410978911427,340
10,9_1_20,1,3,0,0.5,C,7.77166058037688,1.4203821327782857,350
10,9_1_20,1,3,0,0.5,C,7.5744645916302735,1.4294120928591814,360
10,9_1_20,1,3,0,0.5,C,7.543400223415982,1.3991254363857175,370
10,9_1_20,1,3,0,0.5,C,7.547956408977662,1.3788338336303596,380
10,9_1_20,1,3,0,0.5,C,7.438344713321792,1.37964036485506,390
